Canada, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 06/12/2021
Year    Age        ASFR
1921     12-    0.00000
1921     13     0.00004
1921     14     0.00060
1921     15     0.00284
1921     16     0.01037
1921     17     0.02809
1921     18     0.05757
1921     19     0.09128
1921     20     0.12041
1921     21     0.14939
1921     22     0.17009
1921     23     0.18451
1921     24     0.19815
1921     25     0.20168
1921     26     0.19177
1921     27     0.18313
1921     28     0.17923
1921     29     0.18163
1921     30     0.17517
1921     31     0.15960
1921     32     0.14978
1921     33     0.14475
1921     34     0.14273
1921     35     0.13407
1921     36     0.12085
1921     37     0.10905
1921     38     0.09753
1921     39     0.08547
1921     40     0.06815
1921     41     0.05383
1921     42     0.04399
1921     43     0.03515
1921     44     0.02593
1921     45     0.02097
1921     46     0.00833
1921     47     0.00149
1921     48     0.00020
1921     49     0.00003
1921     50     0.00000
1921     51     0.00000
1921     52     0.00000
1921     53     0.00000
1921     54     0.00000
1921     55+    0.00000
1922     12-    0.00000
1922     13     0.00005
1922     14     0.00074
1922     15     0.00329
1922     16     0.01131
1922     17     0.02883
1922     18     0.05630
1922     19     0.08732
1922     20     0.11451
1922     21     0.14069
1922     22     0.15952
1922     23     0.17338
1922     24     0.18760
1922     25     0.19258
1922     26     0.18455
1922     27     0.17736
1922     28     0.17421
1922     29     0.17657
1922     30     0.17034
1922     31     0.15558
1922     32     0.14605
1922     33     0.14091
1922     34     0.13854
1922     35     0.12906
1922     36     0.11545
1922     37     0.10474
1922     38     0.09502
1922     39     0.08473
1922     40     0.07282
1922     41     0.05938
1922     42     0.04378
1922     43     0.02973
1922     44     0.01889
1922     45     0.01178
1922     46     0.00704
1922     47     0.00374
1922     48     0.00184
1922     49     0.00086
1922     50     0.00046
1922     51     0.00022
1922     52     0.00008
1922     53     0.00003
1922     54     0.00001
1922     55+    0.00000
1923     12-    0.00000
1923     13     0.00005
1923     14     0.00076
1923     15     0.00323
1923     16     0.01059
1923     17     0.02593
1923     18     0.04945
1923     19     0.07725
1923     20     0.10393
1923     21     0.13000
1923     22     0.14986
1923     23     0.16468
1923     24     0.17852
1923     25     0.18292
1923     26     0.17575
1923     27     0.16925
1923     28     0.16659
1923     29     0.16928
1923     30     0.16365
1923     31     0.14960
1923     32     0.14057
1923     33     0.13576
1923     34     0.13359
1923     35     0.12480
1923     36     0.11180
1923     37     0.10113
1923     38     0.09120
1923     39     0.08074
1923     40     0.06925
1923     41     0.05629
1923     42     0.04128
1923     43     0.02791
1923     44     0.01773
1923     45     0.01096
1923     46     0.00669
1923     47     0.00383
1923     48     0.00208
1923     49     0.00108
1923     50     0.00062
1923     51     0.00029
1923     52     0.00010
1923     53     0.00003
1923     54     0.00001
1923     55+    0.00000
1924     12-    0.00000
1924     13     0.00004
1924     14     0.00060
1924     15     0.00276
1924     16     0.00976
1924     17     0.02558
1924     18     0.05112
1924     19     0.08027
1924     20     0.10562
1924     21     0.13069
1924     22     0.14903
1924     23     0.16271
1924     24     0.17671
1924     25     0.18154
1924     26     0.17424
1924     27     0.16787
1924     28     0.16557
1924     29     0.16880
1924     30     0.16405
1924     31     0.15063
1924     32     0.14155
1924     33     0.13613
1924     34     0.13296
1924     35     0.12280
1924     36     0.10907
1924     37     0.09878
1924     38     0.08984
1924     39     0.08048
1924     40     0.07016
1924     41     0.05733
1924     42     0.04168
1924     43     0.02769
1924     44     0.01719
1924     45     0.01043
1924     46     0.00624
1924     47     0.00346
1924     48     0.00181
1924     49     0.00091
1924     50     0.00050
1924     51     0.00024
1924     52     0.00008
1924     53     0.00003
1924     54     0.00001
1924     55+    0.00000
1925     12-    0.00000
1925     13     0.00006
1925     14     0.00083
1925     15     0.00349
1925     16     0.01131
1925     17     0.02730
1925     18     0.05114
1925     19     0.07817
1925     20     0.10254
1925     21     0.12546
1925     22     0.14237
1925     23     0.15560
1925     24     0.16998
1925     25     0.17602
1925     26     0.17043
1925     27     0.16498
1925     28     0.16247
1925     29     0.16426
1925     30     0.15797
1925     31     0.14410
1925     32     0.13528
1925     33     0.13075
1925     34     0.12893
1925     35     0.12064
1925     36     0.10814
1925     37     0.09804
1925     38     0.08868
1925     39     0.07874
1925     40     0.06753
1925     41     0.05483
1925     42     0.04051
1925     43     0.02765
1925     44     0.01768
1925     45     0.01108
1925     46     0.00659
1925     47     0.00343
1925     48     0.00164
1925     49     0.00075
1925     50     0.00039
1925     51     0.00018
1925     52     0.00007
1925     53     0.00002
1925     54     0.00001
1925     55+    0.00000
1926     12-    0.00000
1926     13     0.00005
1926     14     0.00063
1926     15     0.00271
1926     16     0.00905
1926     17     0.02258
1926     18     0.04397
1926     19     0.07007
1926     20     0.09629
1926     21     0.12302
1926     22     0.14466
1926     23     0.16163
1926     24     0.17738
1926     25     0.18332
1926     26     0.17851
1926     27     0.17373
1926     28     0.17238
1926     29     0.17629
1926     30     0.17128
1926     31     0.15739
1926     32     0.14898
1926     33     0.14539
1926     34     0.14498
1926     35     0.13707
1926     36     0.12395
1926     37     0.11339
1926     38     0.10350
1926     39     0.09270
1926     40     0.08004
1926     41     0.06530
1926     42     0.04872
1926     43     0.03360
1926     44     0.02163
1926     45     0.01366
1926     46     0.00796
1926     47     0.00390
1926     48     0.00172
1926     49     0.00072
1926     50     0.00035
1926     51     0.00016
1926     52     0.00006
1926     53     0.00002
1926     54     0.00001
1926     55+    0.00000
1927     12-    0.00000
1927     13     0.00005
1927     14     0.00077
1927     15     0.00315
1927     16     0.00996
1927     17     0.02359
1927     18     0.04421
1927     19     0.06966
1927     20     0.09648
1927     21     0.12326
1927     22     0.14502
1927     23     0.16175
1927     24     0.17633
1927     25     0.18071
1927     26     0.17518
1927     27     0.17001
1927     28     0.16856
1927     29     0.17261
1927     30     0.16792
1927     31     0.15439
1927     32     0.14636
1927     33     0.14317
1927     34     0.14313
1927     35     0.13626
1927     36     0.12391
1927     37     0.11310
1927     38     0.10242
1927     39     0.09080
1927     40     0.07781
1927     41     0.06330
1927     42     0.04736
1927     43     0.03296
1927     44     0.02156
1927     45     0.01369
1927     46     0.00831
1927     47     0.00447
1927     48     0.00222
1927     49     0.00105
1927     50     0.00055
1927     51     0.00025
1927     52     0.00009
1927     53     0.00003
1927     54     0.00001
1927     55+    0.00000
1928     12-    0.00000
1928     13     0.00006
1928     14     0.00073
1928     15     0.00254
1928     16     0.00835
1928     17     0.02207
1928     18     0.04691
1928     19     0.07408
1928     20     0.10122
1928     21     0.12350
1928     22     0.14763
1928     23     0.16010
1928     24     0.17340
1928     25     0.17168
1928     26     0.17072
1928     27     0.16764
1928     28     0.19568
1928     29     0.15795
1928     30     0.17023
1928     31     0.14172
1928     32     0.15774
1928     33     0.14477
1928     34     0.13353
1928     35     0.12820
1928     36     0.11980
1928     37     0.10318
1928     38     0.11643
1928     39     0.08537
1928     40     0.07766
1928     41     0.05314
1928     42     0.05170
1928     43     0.03547
1928     44     0.02222
1928     45     0.01339
1928     46     0.00750
1928     47     0.00363
1928     48     0.00211
1928     49     0.00077
1928     50     0.00043
1928     51     0.00020
1928     52     0.00008
1928     53     0.00002
1928     54     0.00001
1928     55+    0.00000
1929     12-    0.00000
1929     13     0.00005
1929     14     0.00069
1929     15     0.00238
1929     16     0.00843
1929     17     0.02209
1929     18     0.04733
1929     19     0.07415
1929     20     0.09953
1929     21     0.12646
1929     22     0.14839
1929     23     0.15846
1929     24     0.17098
1929     25     0.17374
1929     26     0.17582
1929     27     0.16438
1929     28     0.17601
1929     29     0.17205
1929     30     0.16258
1929     31     0.13893
1929     32     0.15165
1929     33     0.13979
1929     34     0.12714
1929     35     0.12202
1929     36     0.11511
1929     37     0.09830
1929     38     0.10364
1929     39     0.08344
1929     40     0.07192
1929     41     0.05038
1929     42     0.04993
1929     43     0.03254
1929     44     0.02293
1929     45     0.01261
1929     46     0.00617
1929     47     0.00367
1929     48     0.00180
1929     49     0.00099
1929     50     0.00042
1929     51     0.00018
1929     52     0.00007
1929     53     0.00002
1929     54     0.00001
1929     55+    0.00000
1930     12-    0.00000
1930     13     0.00005
1930     14     0.00069
1930     15     0.00234
1930     16     0.00836
1930     17     0.02217
1930     18     0.04683
1930     19     0.07566
1930     20     0.10134
1930     21     0.12553
1930     22     0.15383
1930     23     0.16597
1930     24     0.17340
1930     25     0.17952
1930     26     0.18179
1930     27     0.17258
1930     28     0.18049
1930     29     0.16424
1930     30     0.18239
1930     31     0.13574
1930     32     0.15090
1930     33     0.13851
1930     34     0.13084
1930     35     0.12673
1930     36     0.11702
1930     37     0.10162
1930     38     0.10453
1930     39     0.08179
1930     40     0.07341
1930     41     0.04981
1930     42     0.04982
1930     43     0.03449
1930     44     0.02233
1930     45     0.01256
1930     46     0.00731
1930     47     0.00328
1930     48     0.00183
1930     49     0.00080
1930     50     0.00039
1930     51     0.00018
1930     52     0.00007
1930     53     0.00002
1930     54     0.00001
1930     55+    0.00000
1931     12-    0.00000
1931     13     0.00006
1931     14     0.00074
1931     15     0.00250
1931     16     0.00810
1931     17     0.02164
1931     18     0.04748
1931     19     0.07266
1931     20     0.09681
1931     21     0.12129
1931     22     0.14366
1931     23     0.15849
1931     24     0.17029
1931     25     0.17380
1931     26     0.18031
1931     27     0.17492
1931     28     0.18136
1931     29     0.15876
1931     30     0.16506
1931     31     0.15202
1931     32     0.14490
1931     33     0.13638
1931     34     0.12559
1931     35     0.11972
1931     36     0.11422
1931     37     0.10020
1931     38     0.10020
1931     39     0.08016
1931     40     0.06829
1931     41     0.04805
1931     42     0.04681
1931     43     0.03179
1931     44     0.02159
1931     45     0.01289
1931     46     0.00683
1931     47     0.00346
1931     48     0.00155
1931     49     0.00063
1931     50     0.00027
1931     51     0.00013
1931     52     0.00005
1931     53     0.00002
1931     54     0.00000
1931     55+    0.00000
1932     12-    0.00000
1932     13     0.00004
1932     14     0.00053
1932     15     0.00232
1932     16     0.00773
1932     17     0.02125
1932     18     0.04516
1932     19     0.06985
1932     20     0.09388
1932     21     0.11546
1932     22     0.13378
1932     23     0.14600
1932     24     0.16166
1932     25     0.16561
1932     26     0.17049
1932     27     0.16694
1932     28     0.17480
1932     29     0.16112
1932     30     0.15678
1932     31     0.13324
1932     32     0.16279
1932     33     0.12710
1932     34     0.12176
1932     35     0.11633
1932     36     0.10991
1932     37     0.09736
1932     38     0.09865
1932     39     0.07926
1932     40     0.06755
1932     41     0.04746
1932     42     0.04697
1932     43     0.03193
1932     44     0.02144
1932     45     0.01320
1932     46     0.00665
1932     47     0.00347
1932     48     0.00184
1932     49     0.00077
1932     50     0.00024
1932     51     0.00010
1932     52     0.00004
1932     53     0.00001
1932     54     0.00000
1932     55+    0.00000
1933     12-    0.00000
1933     13     0.00006
1933     14     0.00069
1933     15     0.00216
1933     16     0.00767
1933     17     0.01969
1933     18     0.04365
1933     19     0.06553
1933     20     0.08715
1933     21     0.10454
1933     22     0.12198
1933     23     0.13363
1933     24     0.14526
1933     25     0.15374
1933     26     0.15742
1933     27     0.15398
1933     28     0.16297
1933     29     0.14870
1933     30     0.14898
1933     31     0.12268
1933     32     0.13962
1933     33     0.13978
1933     34     0.11109
1933     35     0.10918
1933     36     0.10265
1933     37     0.09455
1933     38     0.09145
1933     39     0.07589
1933     40     0.06137
1933     41     0.04170
1933     42     0.04239
1933     43     0.02899
1933     44     0.01942
1933     45     0.01178
1933     46     0.00600
1933     47     0.00318
1933     48     0.00187
1933     49     0.00076
1933     50     0.00035
1933     51     0.00016
1933     52     0.00006
1933     53     0.00002
1933     54     0.00000
1933     55+    0.00000
1934     12-    0.00000
1934     13     0.00004
1934     14     0.00049
1934     15     0.00190
1934     16     0.00685
1934     17     0.01919
1934     18     0.03986
1934     19     0.06466
1934     20     0.08337
1934     21     0.10139
1934     22     0.11637
1934     23     0.12614
1934     24     0.14081
1934     25     0.14202
1934     26     0.15396
1934     27     0.15004
1934     28     0.16108
1934     29     0.14840
1934     30     0.14928
1934     31     0.12466
1934     32     0.13327
1934     33     0.12435
1934     34     0.13175
1934     35     0.10319
1934     36     0.10147
1934     37     0.09001
1934     38     0.09335
1934     39     0.07588
1934     40     0.06369
1934     41     0.04166
1934     42     0.04039
1934     43     0.02804
1934     44     0.01975
1934     45     0.01130
1934     46     0.00615
1934     47     0.00306
1934     48     0.00168
1934     49     0.00076
1934     50     0.00024
1934     51     0.00010
1934     52     0.00004
1934     53     0.00001
1934     54     0.00000
1934     55+    0.00000
1935     12-    0.00000
1935     13     0.00004
1935     14     0.00060
1935     15     0.00237
1935     16     0.00739
1935     17     0.01900
1935     18     0.04007
1935     19     0.06417
1935     20     0.08341
1935     21     0.10366
1935     22     0.11570
1935     23     0.12857
1935     24     0.13551
1935     25     0.14390
1935     26     0.14545
1935     27     0.14882
1935     28     0.15725
1935     29     0.14649
1935     30     0.14674
1935     31     0.12580
1935     32     0.13374
1935     33     0.11955
1935     34     0.11346
1935     35     0.11909
1935     36     0.09593
1935     37     0.08725
1935     38     0.08722
1935     39     0.07169
1935     40     0.05931
1935     41     0.04064
1935     42     0.04002
1935     43     0.02628
1935     44     0.01818
1935     45     0.01184
1935     46     0.00559
1935     47     0.00326
1935     48     0.00140
1935     49     0.00081
1935     50     0.00035
1935     51     0.00015
1935     52     0.00006
1935     53     0.00002
1935     54     0.00000
1935     55+    0.00000
1936     12-    0.00000
1936     13     0.00004
1936     14     0.00064
1936     15     0.00256
1936     16     0.00755
1936     17     0.01839
1936     18     0.03900
1936     19     0.06182
1936     20     0.08143
1936     21     0.10167
1936     22     0.11893
1936     23     0.12569
1936     24     0.13599
1936     25     0.13807
1936     26     0.14397
1936     27     0.14262
1936     28     0.15540
1936     29     0.14144
1936     30     0.14331
1936     31     0.12290
1936     32     0.13180
1936     33     0.12241
1936     34     0.10780
1936     35     0.10213
1936     36     0.11065
1936     37     0.08393
1936     38     0.08517
1936     39     0.06625
1936     40     0.05803
1936     41     0.04135
1936     42     0.03839
1936     43     0.02548
1936     44     0.01646
1936     45     0.00963
1936     46     0.00578
1936     47     0.00263
1936     48     0.00163
1936     49     0.00072
1936     50     0.00033
1936     51     0.00015
1936     52     0.00005
1936     53     0.00002
1936     54     0.00000
1936     55+    0.00000
1937     12-    0.00000
1937     13     0.00003
1937     14     0.00051
1937     15     0.00224
1937     16     0.00753
1937     17     0.01899
1937     18     0.03851
1937     19     0.06133
1937     20     0.08109
1937     21     0.10201
1937     22     0.12022
1937     23     0.13183
1937     24     0.13929
1937     25     0.13858
1937     26     0.14319
1937     27     0.14105
1937     28     0.14665
1937     29     0.13823
1937     30     0.13960
1937     31     0.12103
1937     32     0.12675
1937     33     0.11757
1937     34     0.10675
1937     35     0.09527
1937     36     0.09586
1937     37     0.09093
1937     38     0.07795
1937     39     0.06466
1937     40     0.05441
1937     41     0.04055
1937     42     0.03682
1937     43     0.02428
1937     44     0.01567
1937     45     0.00968
1937     46     0.00535
1937     47     0.00257
1937     48     0.00114
1937     49     0.00071
1937     50     0.00036
1937     51     0.00016
1937     52     0.00006
1937     53     0.00002
1937     54     0.00000
1937     55+    0.00000
1938     12-    0.00000
1938     13     0.00005
1938     14     0.00064
1938     15     0.00213
1938     16     0.00784
1938     17     0.02052
1938     18     0.04317
1938     19     0.06169
1938     20     0.08567
1938     21     0.10678
1938     22     0.12672
1938     23     0.14152
1938     24     0.14818
1938     25     0.14736
1938     26     0.14792
1938     27     0.14123
1938     28     0.15152
1938     29     0.13699
1938     30     0.13890
1938     31     0.11961
1938     32     0.12973
1938     33     0.11958
1938     34     0.10787
1938     35     0.09773
1938     36     0.08999
1938     37     0.08178
1938     38     0.09042
1938     39     0.06175
1938     40     0.05443
1938     41     0.03809
1938     42     0.03449
1938     43     0.02537
1938     44     0.01623
1938     45     0.00990
1938     46     0.00500
1938     47     0.00249
1938     48     0.00144
1938     49     0.00054
1938     50     0.00025
1938     51     0.00011
1938     52     0.00005
1938     53     0.00002
1938     54     0.00000
1938     55+    0.00000
1939     12-    0.00000
1939     13     0.00004
1939     14     0.00049
1939     15     0.00195
1939     16     0.00730
1939     17     0.01930
1939     18     0.04218
1939     19     0.06624
1939     20     0.08382
1939     21     0.10590
1939     22     0.12543
1939     23     0.13840
1939     24     0.14846
1939     25     0.15038
1939     26     0.14648
1939     27     0.13942
1939     28     0.14431
1939     29     0.13759
1939     30     0.13433
1939     31     0.11960
1939     32     0.12442
1939     33     0.11296
1939     34     0.10719
1939     35     0.09890
1939     36     0.08859
1939     37     0.07733
1939     38     0.07768
1939     39     0.06955
1939     40     0.05061
1939     41     0.03672
1939     42     0.03432
1939     43     0.02352
1939     44     0.01606
1939     45     0.00919
1939     46     0.00512
1939     47     0.00228
1939     48     0.00119
1939     49     0.00053
1939     50     0.00022
1939     51     0.00010
1939     52     0.00004
1939     53     0.00001
1939     54     0.00000
1939     55+    0.00000
1940     12-    0.00000
1940     13     0.00004
1940     14     0.00051
1940     15     0.00224
1940     16     0.00755
1940     17     0.02008
1940     18     0.04509
1940     19     0.07432
1940     20     0.09788
1940     21     0.11148
1940     22     0.13714
1940     23     0.14665
1940     24     0.15546
1940     25     0.16207
1940     26     0.15999
1940     27     0.14937
1940     28     0.15305
1940     29     0.13967
1940     30     0.13976
1940     31     0.12225
1940     32     0.12663
1940     33     0.11634
1940     34     0.10578
1940     35     0.09793
1940     36     0.09233
1940     37     0.07785
1940     38     0.07466
1940     39     0.06240
1940     40     0.05557
1940     41     0.03453
1940     42     0.03360
1940     43     0.02275
1940     44     0.01488
1940     45     0.00872
1940     46     0.00521
1940     47     0.00215
1940     48     0.00119
1940     49     0.00048
1940     50     0.00022
1940     51     0.00011
1940     52     0.00004
1940     53     0.00002
1940     54     0.00000
1940     55+    0.00000
1941     12-    0.00000
1941     13     0.00005
1941     14     0.00060
1941     15     0.00188
1941     16     0.00795
1941     17     0.02126
1941     18     0.04551
1941     19     0.07723
1941     20     0.10669
1941     21     0.12973
1941     22     0.14030
1941     23     0.15421
1941     24     0.16038
1941     25     0.16482
1941     26     0.16815
1941     27     0.15946
1941     28     0.15713
1941     29     0.14693
1941     30     0.14122
1941     31     0.12542
1941     32     0.12387
1941     33     0.11380
1941     34     0.10255
1941     35     0.09453
1941     36     0.09081
1941     37     0.07882
1941     38     0.07467
1941     39     0.05864
1941     40     0.05014
1941     41     0.03958
1941     42     0.03058
1941     43     0.02175
1941     44     0.01358
1941     45     0.00866
1941     46     0.00452
1941     47     0.00240
1941     48     0.00128
1941     49     0.00048
1941     50     0.00020
1941     51     0.00009
1941     52     0.00004
1941     53     0.00001
1941     54     0.00000
1941     55+    0.00000
1942     12-    0.00000
1942     13     0.00006
1942     14     0.00076
1942     15     0.00248
1942     16     0.00833
1942     17     0.02230
1942     18     0.04820
1942     19     0.07887
1942     20     0.11065
1942     21     0.13886
1942     22     0.15597
1942     23     0.15473
1942     24     0.16434
1942     25     0.16864
1942     26     0.17177
1942     27     0.17200
1942     28     0.17177
1942     29     0.15970
1942     30     0.14853
1942     31     0.12981
1942     32     0.13303
1942     33     0.11573
1942     34     0.10860
1942     35     0.09992
1942     36     0.09325
1942     37     0.08166
1942     38     0.07734
1942     39     0.05958
1942     40     0.04998
1942     41     0.03666
1942     42     0.03791
1942     43     0.02105
1942     44     0.01390
1942     45     0.00841
1942     46     0.00434
1942     47     0.00243
1942     48     0.00140
1942     49     0.00041
1942     50     0.00020
1942     51     0.00010
1942     52     0.00004
1942     53     0.00002
1942     54     0.00000
1942     55+    0.00000
1943     12-    0.00000
1943     13     0.00005
1943     14     0.00067
1943     15     0.00266
1943     16     0.00808
1943     17     0.02191
1943     18     0.04799
1943     19     0.07918
1943     20     0.10693
1943     21     0.13519
1943     22     0.15917
1943     23     0.16640
1943     24     0.16575
1943     25     0.17255
1943     26     0.17598
1943     27     0.17686
1943     28     0.18333
1943     29     0.16772
1943     30     0.15721
1943     31     0.13348
1943     32     0.13255
1943     33     0.12309
1943     34     0.10868
1943     35     0.10501
1943     36     0.09484
1943     37     0.08346
1943     38     0.08029
1943     39     0.06510
1943     40     0.05227
1943     41     0.03517
1943     42     0.03240
1943     43     0.02414
1943     44     0.01297
1943     45     0.00836
1943     46     0.00412
1943     47     0.00262
1943     48     0.00099
1943     49     0.00042
1943     50     0.00018
1943     51     0.00009
1943     52     0.00004
1943     53     0.00001
1943     54     0.00000
1943     55+    0.00000
1944     12-    0.00000
1944     13     0.00005
1944     14     0.00069
1944     15     0.00269
1944     16     0.00860
1944     17     0.02135
1944     18     0.04653
1944     19     0.07583
1944     20     0.10436
1944     21     0.12592
1944     22     0.15082
1944     23     0.16720
1944     24     0.16990
1944     25     0.16340
1944     26     0.17106
1944     27     0.16656
1944     28     0.17280
1944     29     0.16705
1944     30     0.15802
1944     31     0.13519
1944     32     0.13452
1944     33     0.12478
1944     34     0.11529
1944     35     0.10202
1944     36     0.09860
1944     37     0.08535
1944     38     0.08285
1944     39     0.06748
1944     40     0.05396
1944     41     0.03693
1944     42     0.03287
1944     43     0.02279
1944     44     0.01612
1944     45     0.00804
1944     46     0.00404
1944     47     0.00237
1944     48     0.00098
1944     49     0.00040
1944     50     0.00028
1944     51     0.00016
1944     52     0.00006
1944     53     0.00002
1944     54     0.00001
1944     55+    0.00000
1945     12-    0.00000
1945     13     0.00004
1945     14     0.00059
1945     15     0.00261
1945     16     0.00883
1945     17     0.02195
1945     18     0.04722
1945     19     0.07553
1945     20     0.10438
1945     21     0.12908
1945     22     0.14623
1945     23     0.16340
1945     24     0.17701
1945     25     0.17322
1945     26     0.16375
1945     27     0.16564
1945     28     0.16765
1945     29     0.15612
1945     30     0.15783
1945     31     0.13940
1945     32     0.13398
1945     33     0.12347
1945     34     0.11291
1945     35     0.10853
1945     36     0.09765
1945     37     0.08856
1945     38     0.08363
1945     39     0.06726
1945     40     0.05521
1945     41     0.03795
1945     42     0.03366
1945     43     0.02306
1945     44     0.01478
1945     45     0.00941
1945     46     0.00445
1945     47     0.00218
1945     48     0.00097
1945     49     0.00040
1945     50     0.00019
1945     51     0.00009
1945     52     0.00004
1945     53     0.00002
1945     54     0.00000
1945     55+    0.00000
1946     12-    0.00000
1946     13     0.00007
1946     14     0.00099
1946     15     0.00393
1946     16     0.01221
1946     17     0.02841
1946     18     0.05257
1946     19     0.08300
1946     20     0.11880
1946     21     0.15097
